__label__neg	 I instead purchased the Prince Lionheart undermat that has the same sort of soft tacky feel as the recommened shelf liner
__label__neu	 Honestly, you would be better served to purchase a bolster pillow for between your knees and a heatable (chamomile or lavender) beanbag pillow. 
__label__neu	the zipper is a little tough so I don't use it,  but you just flop this thing in that cart,  insert baby,  do a few snaps with the straps and you are OFF
__label__pos	Well, all I can say is that I am truely pleased with this warmer. 
__label__neu	i use them for my daughter as well as my son. 
__label__neg	This was just too much trouble for me
__label__neg	I found that in order to keep the wipes warm you had to severly saturate the sponge on the bottom
__label__pos	Seems it has more features than the peacock.
__label__pos	I have used this several times to go to the doctors and grocery store and would recommend it to any twin parent.
__label__neu	These are fine if you clean one bottle a day.
__label__neg	The first two differences are quite cosmetic: the genie is a few inches shorter and it does not have a foot pedal
__label__neu	We used this once
__label__pos	 You can get almost just as many uses from a pack of 75 13gal trash bags and they are so much cheaper (about $2)
__label__pos	I recommend this product highly!
__label__neu	I already bought a 2nd one for us and one for a friend and I will get one for my sister-in-law when my niece is a little older.  
__label__neu	"""I tried to use both preemie and newborn sized disposable for the short term and for visits and they both leaked so badly that I had to change his clothes almost every time!"""
__label__neu	She was less than 4 months old when I put her in ExerSaucer (a bit too early) so I had to put blanket around her body to keep her body straight but she was doing okay in there.
__label__neu	I was sick of boiling water or waiting for a full load to run the dishwasher. 
__label__neu	!
__label__pos	Surprisingly large amount of storage. 
__label__neg	Sadly, when I tried to fit it back onto the frame it had shrunk considerably.
__label__neu	You can see everything that your child is doing.
__label__neg	 I drive an SUV and I found a bigger mirror instead
__label__neg	" Take note, it says ""The machine has no traceable amounts of BPA"
__label__neg	The only thing I would change is the cover.
__label__pos	My 2 month old daughter LOVES Jacques.
__label__neu	The temperature gauge has to get pretty darn hot to start changing color, so I don't use it.  
__label__neu	I find that I have no problem with the unit lasting through night (10-12 hours),  but that I do need to recharge it during the day
__label__pos	This chair made my life easier!
__label__pos	"""2. the music is much more entertainig and not annoying."""
__label__neg	 Our second refused to sleep in it period (even padding it with a small quilt). 
__label__neu	I used a toothpick and pin-pricked the year at the bottom.
__label__pos	 The small one has the same rod but for whatever reason, it is doing fine. 
__label__neu	I registered and received this gift for my baby shower. 
__label__neg	I bought this pump and right away I had problems when I would be pumping it would fall apart. 
__label__neg	The only negative comment I have on this is that it does tend to make me a little warm while sleeping but I think anything would.
__label__neg	The bags are small.
__label__pos	It worked well and we got good use out of it.
__label__pos	"""I could tell using Dr. Brown's that my son wasn't taking in as much air as he was with the Avent bottles we had been using."""
__label__neu	My daughter is 3 and she likes to walk when we are out, but there are times when she wants to sit or when it just isnt safe for her to do it. 
__label__neu	Pricey.
__label__neg	 I am a big fan of Graco products, but not these
__label__neg	Within 3 weeks, the ink on the bottles came off of them
__label__pos	"""This solved all my problems."""
__label__neg	There are these 3 indents on the silicon part that should align with the three indents on the plastic cover, but for whatever reason, when I screw the top shut the alignment is always off. 
__label__pos	We also use them to teach him about colors (can you bring mommy the green cup? etc about big and little etc
__label__neg	I was also given a couple of other velcro type swaddles,  none of them worked
__label__neg	 Either we have the worlds worst luck with minotors or saftey first's quality is going down hill
__label__neg	I know when it comes to certain plastic products, they have this certain chemical smell that goes away shortly after you remove it from the packaging.
__label__neu	What's wrong with just shaking the formula in the bottle?
__label__pos	Beautiful Pack N Play, lots of features
__label__pos	"""Love this sterilizer."""
__label__pos	It's soft, easy and quick to use, and our son doesn't squirm out of it. 
__label__neu	don't really have a problem with smell control with either of these,  but our 6mo old is exclusively breastfed and of course,  smells like roses
__label__pos	I have had this from the day my daughter came home from the hospital and it has held up in the wash. No major accidents on it but the few there were are due to my not folding up the stinky diapers all the way or her spitting up.
__label__neu	I buy a box of bags at Target that I use for the kitchen and the Diaper Champ and they cost less than ten dollars for over 100 bags.
__label__pos	"""which is a nice pad along with our changing pad (which we whip clean before use  and after use.."""
