reviewText,sentiment,under_review,uuid
I had trouble getting my breastfed baby to take an Avent bottle (which my first took beautifully) so I called the lactation consultants at the hospital to ask their advice.,1,1,1116374400B000056W4VA1P708DJ39TQ4W
They suggested the Evenflo classic bottles which are like these except plastic with the clear nipple.,1,1,1116374400B000056W4VA1P708DJ39TQ4W
They worked great.,0,1,1116374400B000056W4VA1P708DJ39TQ4W
"After swearing by Avent with my first, I never imagined the solution to feeding my second would be an ""old-fashioned"" type bottle.",2,1,1116374400B000056W4VA1P708DJ39TQ4W
It works though so I will stick with them.,2,1,1116374400B000056W4VA1P708DJ39TQ4W
My little girl loves trying to use this cup.,0,1,1256688000B001QXCF12A1F0809QT61J2D
I say trying because she is breastfed and hasn't even learned to use a bottle yet.,2,1,1256688000B001QXCF12A1F0809QT61J2D
She loves the colors and likes to see the liquid inside this cup.,0,1,1256688000B001QXCF12A1F0809QT61J2D
The handles are perfect for her little hands to grab and the sippy nipple is soft enough for her to use.,0,1,1256688000B001QXCF12A1F0809QT61J2D
She is still learning but this product is so great we might skip bottles all together and graduate to these after the breast!,0,1,1256688000B001QXCF12A1F0809QT61J2D
"I've had this diaper pail for 3 years now, and it's been through 2 kids (both in diapers for 18 months of that!).",2,1,1088035200B00003TL7PA2XUQN9HUD6ISG
I love this diaper pail!,0,1,1088035200B00003TL7PA2XUQN9HUD6ISG
My favorite feature is that it doesn't require special refills--it can use any trash bag (we just use a tall kitchen trash bag).,0,1,1088035200B00003TL7PA2XUQN9HUD6ISG
"My 3 1/2 year old still hasn't figured out how to open it, but it's easy enough for me to open quickly.",0,1,1088035200B00003TL7PA2XUQN9HUD6ISG
The only times I have had a problem with odors is if too many diapers are stuffed into the pail.,1,1,1088035200B00003TL7PA2XUQN9HUD6ISG
"Even then, these odors can be minimized with a bit of baking soda sprinkled in the bottom of the pail.",0,1,1088035200B00003TL7PA2XUQN9HUD6ISG
"Although I debate the necessity of ANY diaper pail, this one receives 5 stars from me!",0,1,1088035200B00003TL7PA2XUQN9HUD6ISG
I like this wrap a lot and I am really into baby-wearing.,0,1,1253318400B000N9H4SEA1YHI49AWYNI34
The fabric is really soft and it comes in so many nice colors.,0,1,1253318400B000N9H4SEA1YHI49AWYNI34
"My daughter loves it, too.",0,1,1253318400B000N9H4SEA1YHI49AWYNI34
My only problem is that it's a little complicated.,1,1,1253318400B000N9H4SEA1YHI49AWYNI34
It's not easy enough to get it on and off.,1,1,1253318400B000N9H4SEA1YHI49AWYNI34
"And when my baby wakes up and wants to be fed, I'd really like to be able to get us out of the wrap faster (sometimes I am able to just shift her around and feed her in the wrap).",1,1,1253318400B000N9H4SEA1YHI49AWYNI34
My only other issue is that it's very warm - and I live in a hot climate.,1,1,1253318400B000N9H4SEA1YHI49AWYNI34
She can't wear it for too long without getting overheated and fussy.,1,1,1253318400B000N9H4SEA1YHI49AWYNI34
"I don't think this will be as big of a problem next summer, though, when I can use .",2,1,1253318400B000N9H4SEA1YHI49AWYNI34
"I've started using the maya wrap more, because it's easier and cooler, but it's not as versatile.",0,1,1253318400B000N9H4SEA1YHI49AWYNI34
If I had to choose between them I'd choose the moby.,1,1,1253318400B000N9H4SEA1YHI49AWYNI34
Love this stroller.,0,1,1240531200B000UEDH42A2G5YYK19RH1X8
"It is a breeze to assemble, light, easy to carry.",0,1,1240531200B000UEDH42A2G5YYK19RH1X8
"It folds compactly with one hand (wonders when you're holding a chunky squirmer), turns on a dime, and the handles are comfortable for extended walks.",0,1,1240531200B000UEDH42A2G5YYK19RH1X8
"The front wheels can be locked for pushing over grass or other rougher surfaces, and surprisingly it works really well.",0,1,1240531200B000UEDH42A2G5YYK19RH1X8
"My 6 month old rides in it with no trouble, and it will easily accomodate her growing little body for well over a year.",0,1,1240531200B000UEDH42A2G5YYK19RH1X8
"The seat is cushioned, the ride is smooth.",0,1,1240531200B000UEDH42A2G5YYK19RH1X8
"Two drawbacks - the sunshade doesn't extend out very far, offering limited protection at best.",1,1,1240531200B000UEDH42A2G5YYK19RH1X8
"It also attaches kind of funky - you have to fold back the fabric on the side bars and snap it over a little button, which doesn't hold it securely at all.",1,1,1240531200B000UEDH42A2G5YYK19RH1X8
I overcame this by purchasing a rayshade by kiddtopomus for $11.,1,1,1240531200B000UEDH42A2G5YYK19RH1X8
The other minor drawback is that the seat does not come up all the way.,1,1,1240531200B000UEDH42A2G5YYK19RH1X8
"It lets down smoothly for sleeping, but baby has to sit slightly reclined when it is pulled up as far as it will go.",1,1,1240531200B000UEDH42A2G5YYK19RH1X8
"My girl doesn't seem to mind this at all, but other babies might.",1,1,1240531200B000UEDH42A2G5YYK19RH1X8
"I don't have a problem with the small storage area underneath, or the lack of cup-holders.",2,1,1240531200B000UEDH42A2G5YYK19RH1X8
"If you're not struggling with juggling a baby AND a bag, it is pretty easy to push a stroller and sip on drink.",1,1,1240531200B000UEDH42A2G5YYK19RH1X8
"I like this mobile, the leaves moving up and down, the animals slowly moving around.",0,1,1181347200B000JIHP88AN4KFKJ1D4JOX
"this is lovely, with soft music for baby, and even a little night light.",0,1,1181347200B000JIHP88AN4KFKJ1D4JOX
This is a gorgeous exotic looking mobile.,0,1,1181347200B000JIHP88AN4KFKJ1D4JOX
It is pleasant to look at and always catches my sons eye.,0,1,1181347200B000JIHP88AN4KFKJ1D4JOX
"This does run on big batteries, not included.",0,1,1181347200B000JIHP88AN4KFKJ1D4JOX
It requires some assembly.,1,1,1181347200B000JIHP88AN4KFKJ1D4JOX
I was able to put it together :) must have a philps screwdriver.,0,1,1181347200B000JIHP88AN4KFKJ1D4JOX
"The music is ok, but none of the music is listed under the correct composer, that isn't a serious problem at all, but something worth noting.",1,1,1181347200B000JIHP88AN4KFKJ1D4JOX
"Mozart plays bach, Bach plays Beethoven, Beethoven plays Mozart.",2,0,1181347200B000JIHP88AN4KFKJ1D4JOX
"This is a good quality product, just what I wanted, and I think i love it more than my son does.",0,1,1181347200B000JIHP88AN4KFKJ1D4JOX
My daughter is six months old and absolutely LOVES this jumperoo.,0,1,1258675200B001GQ2RZIAI2PLMLUMTCHL
It has enough to keep her interested for as long as I let her sit in it.,0,1,1258675200B001GQ2RZIAI2PLMLUMTCHL
She loves the music so dances and jumps up and down.,0,1,1258675200B001GQ2RZIAI2PLMLUMTCHL
We dno't know what we'd do without this!,0,1,1258675200B001GQ2RZIAI2PLMLUMTCHL
"This is a quality rack that holds a lot, fits in a small space, and rotates for easy access.",0,1,1257120000B000K53UEIA9PJRH1EHROYC
"I can see that it probably wouldn't support glass bottles, but for everything else it's great.",0,1,1257120000B000K53UEIA9PJRH1EHROYC
"We use this to organize creams, wipes and diapers on the changing table.",2,1,1231718400B00006408KAF7FMQKDMSNXN
"It keeps the area clear or clutter and we use it every couple of hours, so I can't complain.",0,1,1231718400B00006408KAF7FMQKDMSNXN
If I could change one thing I would want it to hold a few more diapers.,1,1,1231718400B00006408KAF7FMQKDMSNXN
I would recommend this to a friend and would purchase it again.,0,1,1231718400B00006408KAF7FMQKDMSNXN
I bought this for our infant son after reading the glowing reviews on this site.,0,1,1056412800B00005JIVIAZM5AKLRCPOJX
People are right!,0,1,1056412800B00005JIVIAZM5AKLRCPOJX
This is a must-have!,0,1,1056412800B00005JIVIAZM5AKLRCPOJX
We've used this for about four months now and it makes bathing our baby so simple.,0,1,1056412800B00005JIVIAZM5AKLRCPOJX
It holds him comfortably and I never end up with back strain.,0,1,1056412800B00005JIVIAZM5AKLRCPOJX
The Safer Bather also dries very easily.,0,1,1056412800B00005JIVIAZM5AKLRCPOJX
A great product!,0,1,1056412800B00005JIVIAZM5AKLRCPOJX
"This is THE best way to sterilize bottles, bottle pieces, pacifiers, and breastpump parts.",0,1,1010880000B000056OUHA3DC7Y9HO0C457
It is quick and easy.,0,1,1010880000B000056OUHA3DC7Y9HO0C457
"Forget boiling water or whatever else, get the microwave sterilizer.",0,1,1010880000B000056OUHA3DC7Y9HO0C457
This sippy is great!,0,1,1219017600B000WEFYDCA36V3SNW7TPKR9
My 9 month old son has no problems holding it or sucking out of it.,0,1,1219017600B000WEFYDCA36V3SNW7TPKR9
"I had no issues taking the spout off as it has a small ""lip"" to pry with your fingers.",0,1,1219017600B000WEFYDCA36V3SNW7TPKR9
"It does drip slightly when held upside down, but what sippy doesn't?",0,1,1219017600B000WEFYDCA36V3SNW7TPKR9
We LOVE this sippy and recommend highly!,0,1,1219017600B000WEFYDCA36V3SNW7TPKR9
"The only issue we see with it is cleaning, it's a very unique shape and you've gotta wiggle that bottle brush in there to get the bottom middle part.",1,1,1219017600B000WEFYDCA36V3SNW7TPKR9
"After searching online and in many retail stores at malls, Target, Babies and Toys 'R Us and Walmart, I was only finding these gauze type ""cloth diapers"".",2,1,1116806400B0000649E5A3AIIBXOIZ3J2O
I was appalled that these were considered soft enough or absorbent at all to be put close to my baby.,2,1,1116806400B0000649E5A3AIIBXOIZ3J2O
"So, after no success, I came on to Amazon and found the many incredible reviews of this product using them as burp cloths.",2,1,1116806400B0000649E5A3AIIBXOIZ3J2O
I decided to order one package and when they arrived I was thrilled at how soft they were and looked forward to using them with my new baby.,0,1,1116806400B0000649E5A3AIIBXOIZ3J2O
They absorb a great amount of formula since my son is quite a dribbler and they wash wondefully.,1,1,1116806400B0000649E5A3AIIBXOIZ3J2O
"In fact, I think they have even gotten softer.",0,1,1116806400B0000649E5A3AIIBXOIZ3J2O
We were so happy with this product that we purchased another package within the first few days that we used them.,0,1,1116806400B0000649E5A3AIIBXOIZ3J2O
"So, if you are looking to use them the way we did and find that the gauze type found in most stores to be unacceptable, then get these!",0,1,1116806400B0000649E5A3AIIBXOIZ3J2O
You won't regret it!,0,1,1116806400B0000649E5A3AIIBXOIZ3J2O
I bought these for my son for his infant carrier.,2,1,1112486400B000058DNEAIJ3JAT8596TA
He loves them!,0,1,1112486400B000058DNEAIJ3JAT8596TA
"Whenever we are out and he gets upset, I pull or swing the bugs and he stops.",0,1,1112486400B000058DNEAIJ3JAT8596TA
Unfortunately he'll be in a regular seat soon and I don't think I'll be able to use them anymore.,1,1,1112486400B000058DNEAIJ3JAT8596TA
Also I wish the 'vibrating' bug went up slower.,1,1,1112486400B000058DNEAIJ3JAT8596TA
Other than that great toy!,0,1,1112486400B000058DNEAIJ3JAT8596TA
Also a great price!,0,1,1112486400B000058DNEAIJ3JAT8596TA
When we fostered our first child  a friend let us use a very similar one from One step ahead.,2,1,1133308800B008CMQTZIA26AGFVWTXKZIC
"We made it huge by not closing the ends together but make a semi circle wall against a wall outlet free wall and she had the best time in her area I never had to worry about her safety as I went about my daily chores, she even took naps in it.",0,1,1133308800B008CMQTZIA26AGFVWTXKZIC
She cried when I took her out of it.,2,1,1133308800B008CMQTZIA26AGFVWTXKZIC
And she enjoyed it outside as well.,0,1,1133308800B008CMQTZIA26AGFVWTXKZIC
We had to give that one back and when our new baby was born we bought this and have road tested it with my 16 month old nephew he loves it as well and his parents are buying it for him and his new brother on the way.,0,1,1133308800B008CMQTZIA26AGFVWTXKZIC
I would say of all of our baby gear purchases this was the best!,0,1,1133308800B008CMQTZIA26AGFVWTXKZIC
We received this gift for our son and have used it since he was born.,2,1,1261699200B000BNQC58AX4U144YCMLV4
He is 21 months old and still loves looking at the stars.,0,1,1261699200B000BNQC58AX4U144YCMLV4
"He will point to the ceiling and say ""stars.""",0,1,1261699200B000BNQC58AX4U144YCMLV4
He loves pressing the buttons to change the colors on the ceiling.,0,1,1261699200B000BNQC58AX4U144YCMLV4
We have no problem seeing the amber color on his ceiling.,0,1,1261699200B000BNQC58AX4U144YCMLV4
We are going to buy the sea turtle one for our baby on the way.,0,1,1261699200B000BNQC58AX4U144YCMLV4
It will be nice to have the both since we are turtle fans!,0,1,1261699200B000BNQC58AX4U144YCMLV4
I think this gift along with the sleep sheep by the same company are wonderful!,0,1,1261699200B000BNQC58AX4U144YCMLV4
I understand that some people might have a problem with this bottle type.,1,1,1187395200B000056HNXA226VGZWOEBPGL
If you screw the top on crooked at all or too tightly - you may have issues.,1,1,1187395200B000056HNXA226VGZWOEBPGL
But if you take a second and make sure that you are screwing on the top properly - you might have a leaking bottle once every 30 or 40 tries.,1,1,1187395200B000056HNXA226VGZWOEBPGL
I have used 4 of the other top brands and am very pleased with Avent.,0,1,1187395200B000056HNXA226VGZWOEBPGL
The Brownies are really good too - but just too hard to clean on a regular basis.,1,0,1187395200B000056HNXA226VGZWOEBPGL
If you only use a bottle once in a while - use browns - but if you use them a lot - get Avent.,0,1,1187395200B000056HNXA226VGZWOEBPGL
Only way to go.,0,1,1187395200B000056HNXA226VGZWOEBPGL
I like this toy because my almost 6-month old son can easily grab and hold on to it.,0,1,1253664000B001UF8BL4A3VWTB09FI0MCQ
"However, he's at the stage where he wants to put everything in his mouth, and he tends to get frustrated becaues this doesn't really lend itself to being chewed on.",1,1,1253664000B001UF8BL4A3VWTB09FI0MCQ
"I think he'll like it more when he can play with it like a ball, rather than trying to use it as a teether.",0,1,1253664000B001UF8BL4A3VWTB09FI0MCQ
"The product looks and functions more or less as expected, well much more like less.",1,1,1186876800B000I68QHAAWI6BQXM3A4CX
"Unfortunately, the plastic is weak and overly flexible, whereas it should be strong  to resist bending it off.",1,1,1186876800B000I68QHAAWI6BQXM3A4CX
"Also, the locking mechanism is too easy.",1,1,1186876800B000I68QHAAWI6BQXM3A4CX
The product doesn't work well on straight knobs that don't have anything to hang on to.,1,1,1186876800B000I68QHAAWI6BQXM3A4CX
I don't recommend this product for a cabinet you really want to keep secure.,1,1,1186876800B000I68QHAAWI6BQXM3A4CX
"If a child is incapable of removing this then it also means s/he can't open a door either, because it is so easy to remove, so don't get it.",1,1,1186876800B000I68QHAAWI6BQXM3A4CX
"After using this product for over a year as an infant has grown into a toddler, my opinion of it has gone down further.",1,1,1186876800B000I68QHAAWI6BQXM3A4CX
The plastic is so flexible that it is very easy for a child to take it off.,1,1,1186876800B000I68QHAAWI6BQXM3A4CX
"If anything, this product is more of a toy than a barrier.",1,1,1186876800B000I68QHAAWI6BQXM3A4CX
